pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_datetime
-73.9879837,40.71852875,-73.97855377,40.73667908,1/10/2016 3:07
-73.9859848,40.75788498,-73.97666168,40.78588867,1/10/2016 11:31
-74.00392914,40.7238884,-73.97210693,40.74728012,1/10/2016 0:57
-73.98851013,40.74817657,-73.97930145,40.74429321,1/10/2016 14:50
-74.00234222,40.73966599,-73.95726776,40.71839523,1/10/2016 17:38
-73.98203278,40.77460861,-73.97264862,40.78087234,1/10/2016 14:06
-73.96430969,40.7733345,-73.97470856,40.78313446,1/10/2016 20:16
-73.98718262,40.71976852,-73.99326324,40.74316025,1/10/2016 21:01
-73.99385834,40.75198364,-73.97314453,40.67299652,1/10/2016 19:50
-73.97737885,40.75291824,-74.00528717,40.73389816,1/10/2016 18:59
-73.99285889,40.7426033,-74.0070343,40.73697281,1/10/2016 16:50
-73.93849945,40.67927933,-73.92180634,40.689785,1/10/2016 19:49
-73.96812439,40.75576019,-73.98177338,40.74978638,1/10/2016 20:01
-74.01301575,40.70796967,-73.9647522,40.76411057,1/10/2016 15:32
-73.99443817,40.7123909,-73.98342896,40.7268219,1/10/2016 15:55
-73.99924469,40.73403168,-73.9953537,40.75548172,1/10/2016 20:20
-73.99974823,40.75857544,-73.98622131,40.75944138,1/10/2016 18:03
-73.94950867,40.77256775,-73.95410919,40.77895355,1/10/2016 9:58
-74.00376129,40.7204895,-73.98867798,40.71075821,1/10/2016 14:47
-74.00213623,40.73440933,-73.9792099,40.74008942,1/10/2016 1:03
-73.9671936,40.79362869,-73.98464203,40.73712158,1/10/2016 9:09
-74.00426483,40.74250031,-73.97380829,40.75496674,1/10/2016 2:29
-73.99337006,40.75242233,-73.97992706,40.75460434,1/10/2016 17:51
-73.98200226,40.76904297,-73.97851563,40.7523613,1/10/2016 1:21
-73.9908905,40.73359299,-73.96874237,40.69234085,1/10/2016 1:39
-73.98902893,40.72140884,-73.97197723,40.75398636,1/10/2016 3:57
-73.98518372,40.73216248,-74.01035309,40.71472168,1/10/2016 18:54
-74.00437164,40.72849274,-74.00364685,40.74843979,1/10/2016 20:03
-73.78378296,40.64868164,-73.98743439,40.76529312,1/10/2016 19:55
-73.93932343,40.74990845,-73.95966339,40.71408081,1/10/2016 20:42
-74.0344162,40.72106552,-74.0344162,40.72106552,1/10/2016 22:59
-73.98126221,40.78105927,-73.96666718,40.79257965,1/10/2016 16:29
-73.87303925,40.77421951,-73.93894958,40.72660065,1/10/2016 22:16
-73.97912598,40.75261307,-73.97467804,40.75862503,1/10/2016 13:12
-73.99510956,40.74396515,-74.00112152,40.74649811,1/10/2016 11:55
-74.00443268,40.74192047,-73.91213226,40.7456398,1/10/2016 4:17
-73.99703217,40.7375412,-73.98365784,40.72164154,1/10/2016 9:47
-73.95336914,40.77942276,-73.97268677,40.78757858,1/10/2016 13:55
-73.97602844,40.79151917,-73.97422791,40.79138184,1/10/2016 20:32
-73.9777832,40.74214172,-73.98838806,40.7394104,1/10/2016 17:33
-73.98812866,40.72391891,-73.95001984,40.77978134,1/10/2016 1:51
-73.87078857,40.77362823,-73.97901917,40.76213837,1/10/2016 11:26
-73.98677063,40.7333107,-73.94230652,40.75771332,1/10/2016 4:29
-74.00214386,40.72797012,-73.94250488,40.78625488,1/10/2016 0:38
-73.94907379,40.78121948,-73.9578476,40.76068878,1/10/2016 18:13
-73.86291504,40.76890182,-73.9560318,40.77893829,1/10/2016 14:37
-73.9942627,40.75115585,-73.98799133,40.76996994,1/10/2016 6:36
-73.98538971,40.76872635,-73.99071503,40.75760269,1/10/2016 6:53
-73.98323059,40.73858261,-73.98727417,40.72909546,1/10/2016 11:23
-73.98760986,40.77527237,-73.97893524,40.76495361,1/10/2016 9:02
-73.97829437,40.75224304,-73.98674011,40.76036072,1/10/2016 0:18
-73.98347473,40.74637604,-73.99685669,40.71912384,1/10/2016 2:35
-73.99758148,40.72587967,-73.98802185,40.73823929,1/10/2016 19:29
-73.99295044,40.7429657,-74.00259399,40.7498436,1/10/2016 0:06
-73.97301483,40.76438522,-73.8252182,40.75526047,1/10/2016 17:11
-73.95352173,40.77939224,-74.01796722,40.70930481,1/10/2016 6:06
-73.9822464,40.73571396,-73.98022461,40.72233582,1/10/2016 18:16
-73.99382782,40.74663162,-73.98445129,40.73994827,1/10/2016 11:38
-73.86291504,40.76866913,-73.98482513,40.76826859,1/10/2016 11:10
-73.94473267,40.79439926,-73.97625732,40.7574501,1/10/2016 10:51
-73.98874664,40.74873352,-74.00051117,40.75605392,1/10/2016 12:08
-73.9963913,40.73800659,-73.9897995,40.74700165,1/10/2016 12:45
-73.98722076,40.74794006,-73.97635651,40.75167465,1/10/2016 21:37
-74.00190735,40.74047089,-73.98814392,40.7500267,1/10/2016 16:50
-73.98099518,40.73792648,-73.97949219,40.75259399,1/10/2016 1:36
-73.95733643,40.77981567,-73.95302582,40.77155685,1/10/2016 18:29
-73.97364807,40.74775314,-73.98901367,40.74462128,1/10/2016 9:23
-73.94543457,40.79336548,-73.94833374,40.79057312,1/10/2016 16:59
-73.96957397,40.76051331,-73.77633667,40.64532471,1/10/2016 16:31
-73.78980255,40.64759064,-73.96872711,40.76470184,1/10/2016 14:39
-73.98964691,40.75230789,-73.99700165,40.74237061,1/10/2016 0:21
-73.98207855,40.76827621,-73.98947906,40.76202011,1/10/2016 13:23
-73.99407196,40.75121689,-73.97620392,40.74489975,1/10/2016 22:32
-73.95812988,40.72170258,-73.94125366,40.68460846,1/10/2016 3:28
-74.00832367,40.74042892,-73.98361206,40.74386597,1/10/2016 0:44
-73.97473145,40.76158524,-73.99100494,40.73318863,1/10/2016 20:40
-73.78925323,40.64707947,-73.95556641,40.7183609,1/10/2016 23:06
-73.99100494,40.75593185,-73.94919586,40.78513336,1/10/2016 21:15
-73.95225525,40.77713013,-73.96762085,40.75612259,1/10/2016 12:43
-73.99996948,40.72867203,-73.98690796,40.71432114,1/10/2016 3:50
-73.9899826,40.71935272,-73.99351501,40.74965286,1/10/2016 22:07
-73.99829102,40.7567482,-73.97344208,40.74707413,1/10/2016 1:00
-73.95165253,40.76974869,-73.98121643,40.74682236,1/10/2016 13:41
-73.99706268,40.73756027,-73.99541473,40.75976944,1/10/2016 18:18
-74.01155853,40.7155571,-74.00605011,40.71689606,1/10/2016 13:17
-73.97312927,40.75327682,-73.98710632,40.77064133,1/10/2016 22:16
-74.00634003,40.73338318,-73.95583344,40.77274704,1/10/2016 20:27
-73.96981049,40.75345612,-73.96472931,40.68245697,1/10/2016 0:14
-73.86323547,40.76990128,-73.97821045,40.77212906,1/10/2016 20:46
-73.98005676,40.76544189,-73.94212341,40.82043076,1/10/2016 10:34
-74.00066376,40.73743057,-73.9721756,40.79572678,1/10/2016 3:48
-73.87451172,40.77408218,-73.99519348,40.68976593,1/10/2016 20:41
-73.95419312,40.76411438,-73.95480347,40.77841949,1/10/2016 18:34
-74.00634003,40.73335648,-73.98690033,40.74788284,1/10/2016 1:16
-73.97938538,40.78468323,-73.98928833,40.76184464,1/10/2016 13:44
-73.77677155,40.64543152,-73.94602203,40.82369614,1/10/2016 8:41
-73.98365021,40.76045227,-73.98065186,40.74499512,1/10/2016 22:20
-73.98769379,40.72430038,-73.98228455,40.77088165,1/10/2016 13:55
-73.9901886,40.76072693,-73.95817566,40.76084518,1/10/2016 4:15
-73.97638702,40.7857933,-73.97399139,40.79421997,1/10/2016 18:21
-73.98403168,40.71519089,-73.99176025,40.75440216,1/10/2016 18:35
-74.00209808,40.71918488,-73.9911499,40.7496109,1/10/2016 2:09
-73.98692322,40.73635864,-73.99711609,40.72415543,1/10/2016 13:20
-73.98820496,40.7319603,-73.99887848,40.72652817,1/10/2016 8:51
-73.99546814,40.7248497,-74.00894928,40.72626877,1/10/2016 17:38
-73.99475861,40.72292328,-73.97789764,40.75382614,1/10/2016 18:08
-73.98308563,40.74475861,-73.97994995,40.77073288,1/10/2016 12:42
-73.87473297,40.77381897,-73.98667145,40.75374985,1/10/2016 20:59
-73.98233032,40.77537918,-74.00237274,40.73432159,1/10/2016 18:15
-73.98457336,40.75247955,-73.98138428,40.74191284,1/10/2016 2:25
-73.95812988,40.77566528,-73.96889496,40.76112747,1/10/2016 12:42
-73.96305847,40.77217484,-73.98571777,40.69807053,1/10/2016 13:35
-73.78917694,40.64263153,-73.86192322,40.76849747,1/10/2016 17:03
-73.99614716,40.7321701,-73.99443054,40.72476959,1/10/2016 0:34
-73.98217773,40.7684288,-73.92289734,40.80899048,1/10/2016 18:21
-74.00138855,40.73111343,-73.99151611,40.74485016,1/10/2016 12:50
-73.96647644,40.75812149,-73.98908234,40.77687836,1/10/2016 18:30
-73.98150635,40.76350021,-73.99578857,40.76934052,1/10/2016 12:24
-73.95014191,40.78565979,-73.96781158,40.76271057,1/10/2016 12:24
-73.9920578,40.75902939,-73.99014282,40.75122833,1/10/2016 18:53
-73.96784973,40.76179123,-73.95648956,40.74779892,1/10/2016 2:00
-74.00672913,40.73373032,-74.00273895,40.73078156,1/10/2016 12:20
-73.7817688,40.64476013,-74.00975037,40.67805099,1/10/2016 20:20
-73.99369812,40.72447205,-73.97346497,40.74710464,1/10/2016 13:44
-73.98473358,40.75883484,-73.9888916,40.75684357,1/10/2016 17:54
-73.94487762,40.77890778,-73.94280243,40.78601456,1/10/2016 12:28
-73.97362518,40.75720596,-73.78330231,40.64383316,1/10/2016 16:42
-73.97328949,40.74386978,-73.96737671,40.75254822,1/10/2016 13:28
-73.86281586,40.76882935,-73.86238098,40.73435211,1/10/2016 15:04
-73.98905945,40.72154999,-73.97075653,40.59829712,1/10/2016 1:32
-73.97850037,40.75215912,-73.98228455,40.76815796,1/10/2016 9:59
-73.98522186,40.73230362,-73.98977661,40.71570969,1/10/2016 2:48
-73.78224182,40.64478302,-73.79808807,40.667099,1/10/2016 17:38
-74.00112152,40.75709152,-73.94896698,40.7833786,1/10/2016 12:26
-73.98462677,40.73223114,-73.97950745,40.73094177,1/10/2016 4:05
-73.97917175,40.76197052,-73.87097168,40.77414322,1/10/2016 5:25
-73.77796936,40.64675903,-73.98892212,40.73477554,1/10/2016 23:18
-73.98812866,40.66503525,-74.00310516,40.72755814,1/10/2016 2:57
-73.99165344,40.75006866,-73.99687195,40.73477554,1/10/2016 16:46
-74.00790405,40.74041367,-73.98748016,40.72001648,1/10/2016 3:04
-73.99101257,40.72405624,-73.97113037,40.69321823,1/10/2016 20:15
-74.01196289,40.70752716,-73.97426605,40.74664307,1/10/2016 19:34
-73.98300171,40.7576561,-73.94818878,40.7856369,1/10/2016 20:09
-73.95800781,40.77312851,-73.9471817,40.78094101,1/10/2016 11:08
-73.98177338,40.77344894,-73.99072266,40.76620865,1/10/2016 12:01
-73.90341187,40.74542999,-73.89401245,40.7507782,1/10/2016 2:11
-73.99321747,40.73648453,-73.95024872,40.78732681,1/10/2016 21:21
-73.98931122,40.75759888,-73.97367096,40.77936172,1/10/2016 11:22
-73.98696899,40.73320389,-73.9981842,40.74573517,1/10/2016 10:02
-73.98065186,40.75936127,-73.97675323,40.77521896,1/10/2016 18:01
-73.98336029,40.74224472,-73.98736572,40.72182083,1/10/2016 3:14
-73.98455811,40.72415161,-73.98486328,40.72032928,1/10/2016 14:39
-73.99337006,40.72206116,-73.99188995,40.74905014,1/10/2016 19:39
-74.016922,40.70827866,-73.99002075,40.7312088,1/10/2016 16:04
-73.94667816,40.77608871,-73.96243286,40.77881241,1/10/2016 13:42
-73.99878693,40.76041794,-73.99919891,40.75954056,1/10/2016 14:43
-73.77857971,40.646698,-73.98874664,40.75876617,1/10/2016 6:08
-73.99193573,40.74925232,-73.98844147,40.72769165,1/10/2016 21:33
-73.9903717,40.74014282,-73.97536469,40.74967957,1/10/2016 14:15
-73.99497223,40.74131775,-73.98954773,40.7522316,1/10/2016 13:24
-73.78227234,40.64458466,-73.95172119,40.78707123,1/10/2016 15:59
-73.97515869,40.78250122,-73.98038483,40.77532578,1/10/2016 17:45
-73.9724884,40.76491165,-73.99154663,40.76003647,1/10/2016 1:19
-73.98484039,40.74214935,-73.98252106,40.76726532,1/10/2016 14:42
-73.87091064,40.77378082,-73.95617676,40.71421051,1/10/2016 22:01
-74.00061798,40.73582077,-73.91273499,40.75605011,1/10/2016 1:13
-73.9899292,40.73030853,-73.99440002,40.73960114,1/10/2016 15:45
-73.95417023,40.78712845,-73.96440125,40.76549149,1/10/2016 13:33
-73.98748016,40.71990204,-73.96369934,40.70959854,1/10/2016 0:01
-74.00325775,40.74370956,-73.98166656,40.72866058,1/10/2016 2:29
-73.98703003,40.74047089,-73.98262024,40.7279892,1/10/2016 0:42
-73.97871399,40.77270508,-73.95711517,40.77024078,1/10/2016 19:44
-73.98215485,40.76718521,-73.9695282,40.75726318,1/10/2016 18:27
-73.990242,40.75637054,-73.97810364,40.77347183,1/10/2016 15:35
-73.78801727,40.64152908,-73.97603607,40.75148773,1/10/2016 19:49
-73.97194672,40.75405884,-73.99215698,40.74829865,1/10/2016 11:40
-73.94950104,40.79649353,-73.99163818,40.73869705,1/10/2016 8:51
-73.99980164,40.73839188,-73.9599762,40.71249008,1/10/2016 3:27
-73.9986496,40.76052094,-74.00805664,40.74119186,1/10/2016 9:54
-73.99140167,40.75049973,-74.00022125,40.75754166,1/10/2016 15:30
-73.97254181,40.79397583,-73.98419189,40.77989578,1/10/2016 21:47
-73.9609375,40.78091049,-73.9861908,40.75891876,1/10/2016 16:39
-73.98248291,40.75081253,-73.99890137,40.73419571,1/10/2016 16:34
-73.98577881,40.74423981,-73.9344101,40.7971611,1/10/2016 3:29
-74.0005722,40.76169205,-73.98412323,40.74989319,1/10/2016 1:41
-73.99768066,40.73619843,-73.97835541,40.76259995,1/10/2016 13:14
-73.99681091,40.72562027,-73.98510742,40.76847839,1/10/2016 2:43
-73.97864532,40.76670837,-73.99141693,40.750103,1/10/2016 12:41
-74.006073,40.74374771,-73.99047852,40.72751236,1/10/2016 4:40
-73.98693085,40.72243881,-73.98110962,40.73807907,1/10/2016 2:33
-73.99713135,40.7370224,-73.95233917,40.76868057,1/10/2016 17:32
-73.98992157,40.73493958,-73.97792053,40.74557114,1/10/2016 1:49
-73.98010254,40.75997162,-73.97068787,40.78340149,1/10/2016 15:18
-74.00104523,40.75203323,-73.99164581,40.75069046,1/10/2016 6:48
-73.7827301,40.64440155,-73.94665527,40.70693588,1/10/2016 19:53
-73.98284912,40.76789856,-73.97132874,40.76175308,1/10/2016 8:11
-73.90132141,40.69388962,-73.98184204,40.74680328,1/10/2016 18:17
-73.95476532,40.76544571,-73.94406128,40.83540726,1/10/2016 13:22
-74.00256348,40.7395401,-73.98960876,40.76277161,1/10/2016 1:53
-73.97071838,40.76448441,-73.96257019,40.77574158,1/10/2016 10:15
-73.99401093,40.75152969,-74.01602936,40.71469879,1/10/2016 11:41
-73.9846344,40.74281311,-73.97418213,40.76489639,1/10/2016 18:09
-74.00257874,40.71995163,-74.00624847,40.73384857,1/10/2016 10:04
-74.00287628,40.76046753,-74.01528168,40.71578979,1/10/2016 20:50
-73.99002075,40.75757599,-73.97267914,40.79341888,1/10/2016 18:50
-73.9865036,40.72222519,-73.74681854,40.76733017,1/10/2016 1:10
-73.88529968,40.77312088,-73.97927094,40.72510147,1/10/2016 22:59
-74.00675964,40.73299408,-74.00462341,40.72271347,1/10/2016 13:35
-73.99849701,40.7379837,-73.96421814,40.71903229,1/10/2016 2:38
-73.9624176,40.76737213,-73.98310852,40.75781631,1/10/2016 14:28
-73.99093628,40.73482895,-73.97839355,40.72626114,1/10/2016 13:57
-73.97789001,40.78660202,-73.93962097,40.84872818,1/10/2016 22:32
-73.9954834,40.72489929,-73.98403931,40.74361038,1/10/2016 1:22
-73.99179077,40.71525192,-73.99395752,40.72685623,1/10/2016 1:48
-73.97067261,40.75849915,-73.99279785,40.76274109,1/10/2016 1:11
-73.96427155,40.7555809,-73.9382019,40.80973434,1/10/2016 15:53
-73.97995758,40.78099823,-73.97061157,40.78911972,1/10/2016 11:52
-73.98505402,40.73628616,-73.98775482,40.73250198,1/10/2016 16:46
-73.97883606,40.77733612,-73.99552155,40.74983597,1/10/2016 11:43
-73.97129822,40.78271103,-73.97354889,40.76473999,1/10/2016 12:06
-73.94657135,40.78065109,-73.9540863,40.77474976,1/10/2016 19:22
-73.98223877,40.7646904,-73.9659729,40.75920868,1/10/2016 5:32
-73.98822021,40.72003555,-73.98184204,40.73987198,1/10/2016 2:05
-73.99124146,40.73284149,-74.0038681,40.73614883,1/10/2016 20:36
-73.78360748,40.64865112,-74.00997162,40.71157837,1/10/2016 23:42
-74.00421906,40.75178146,-73.99443054,40.76100159,1/10/2016 3:39
-73.99726105,40.73668671,-73.99198914,40.74411011,1/10/2016 1:10
-73.95581055,40.77384186,-73.9805069,40.77904892,1/10/2016 16:37
-73.99633026,40.73890686,-73.9924469,40.7388382,1/10/2016 15:58
-73.98770142,40.75598526,-73.98048401,40.76071167,1/10/2016 11:24
-74.00427246,40.74219894,-73.98429108,40.74591827,1/10/2016 3:29
-74.0044632,40.71965408,-74.00029755,40.73403168,1/10/2016 19:42
-73.95065308,40.77487946,-73.98562622,40.76128006,1/10/2016 16:44
-73.98686981,40.7501297,-73.95774841,40.7159996,1/10/2016 4:45
-73.87116241,40.7739296,-73.97610474,40.78121567,1/10/2016 17:29
-73.9691925,40.75400925,-73.97676086,40.71928024,1/10/2016 14:21
-73.9823761,40.76910019,-73.98961639,40.7623024,1/10/2016 1:13
-73.9850235,40.72792053,-74.00579834,40.73644638,1/10/2016 18:36
-73.93346405,40.75824738,-73.9954834,40.72991562,1/10/2016 12:32
-73.92349243,40.70697021,-73.9650116,40.69353104,1/10/2016 1:14
-73.99050903,40.73720932,-73.98349762,40.7544632,1/10/2016 12:37
-73.98208618,40.77270126,-73.98139191,40.7793541,1/10/2016 13:23
-73.9886322,40.74874496,-73.98596954,40.75830841,1/10/2016 11:29
-73.95407104,40.78150558,-73.98179626,40.76630783,1/10/2016 21:46
-73.98323059,40.72597122,-74.00113678,40.73933029,1/10/2016 1:34
-73.98873138,40.71888733,-73.98605347,40.73495102,1/10/2016 1:24
-73.9913559,40.73002243,-73.98243713,40.72795868,1/10/2016 10:19
-73.98218536,40.77522278,-73.95205688,40.78436661,1/10/2016 15:35
-73.99274445,40.71515656,-73.9894104,40.72783661,1/10/2016 2:50
-73.93201447,40.68688202,-73.97607422,40.60422516,1/10/2016 23:20
-73.95736694,40.77022934,-73.98388672,40.75971603,1/10/2016 17:01
-73.9728775,40.75299072,-73.98207092,40.7582016,1/10/2016 14:51
-73.95101166,40.79444122,-73.95773315,40.82027817,1/10/2016 0:30
-73.97218323,40.74979019,-73.98809814,40.72034073,1/10/2016 0:55
-73.97138977,40.75111389,-73.99310303,40.75196075,1/10/2016 11:45
-73.95703888,40.77439117,-73.95393372,40.77508163,1/10/2016 22:53
-73.97834778,40.77799606,-73.98551941,40.76797867,1/10/2016 16:16
-74.00085449,40.74199677,-73.98165131,40.74391556,1/10/2016 3:09
-73.97419739,40.73147964,-73.97631836,40.74092102,1/10/2016 16:58
-74.0062027,40.73456955,-74.00016022,40.74768066,1/10/2016 17:33
-73.97657013,40.7651329,-73.96125793,40.77743149,1/10/2016 17:55
-73.97409821,40.78750992,-73.97776794,40.75349045,1/10/2016 19:09
-73.87303925,40.77407455,-73.96128082,40.81307983,1/10/2016 18:02
-73.99824524,40.7608757,-73.99092865,40.75787354,1/10/2016 4:25
-73.97168732,40.79743958,-73.98583984,40.7597084,1/10/2016 14:18
-73.99065399,40.75605011,-73.97853851,40.75231934,1/10/2016 14:11
-73.98869324,40.7486496,-74.00075531,40.75766373,1/10/2016 12:51
-73.99446106,40.76110077,-73.98927307,40.75730133,1/10/2016 21:47
-73.96008301,40.78207779,-73.98432922,40.76226425,1/10/2016 18:24
-73.98825073,40.76946259,-73.98150635,40.77884293,1/10/2016 13:44
-73.97982788,40.75910568,-73.95678711,40.80250549,1/10/2016 4:42
-73.98652649,40.73439407,-73.98406982,40.72636414,1/10/2016 19:56
-73.99250793,40.72418213,-73.985466,40.73849869,1/10/2016 0:02
-73.94812775,40.70433426,-73.92841339,40.70628357,1/10/2016 19:29
-73.98769379,40.7326622,-73.78624725,40.64411545,1/10/2016 16:07
-73.78188324,40.64474106,-73.9809494,40.77405167,1/10/2016 13:23
-73.99124146,40.75006866,-73.99707031,40.7422905,1/10/2016 21:56
-73.95195007,40.76591873,-73.93186188,40.79539871,1/10/2016 9:45
-73.99103546,40.71768188,-74.00028992,40.72666168,1/10/2016 19:42
-73.98295593,40.7669754,-73.99281311,40.76264572,1/10/2016 21:57
-73.99356842,40.75121307,-73.95974731,40.7739563,1/10/2016 23:36
-73.99623871,40.75355148,-73.98265076,40.76583862,1/10/2016 17:40
-73.78447723,40.64867401,-73.9750061,40.75033951,1/10/2016 15:30
-73.98873901,40.71889496,-74.00430298,40.72100067,1/10/2016 3:13
-73.99301147,40.74217987,-73.95882416,40.63832855,1/10/2016 18:37
-73.98150635,40.78077316,-74.00467682,40.71725082,1/10/2016 13:08
-73.9469986,40.79077911,-73.9082489,40.8126564,1/10/2016 21:39
-73.96439362,40.75748062,-73.97594452,40.75885773,1/10/2016 10:04
-73.95771027,40.77366638,-73.95024872,40.78001785,1/10/2016 8:59
-73.96884918,40.78610611,-73.95034027,40.78384018,1/10/2016 11:45
-73.95174408,40.71459198,-73.96395874,40.71884918,1/10/2016 0:07
-74.00685883,40.73567581,-74.01473236,40.71408844,1/10/2016 12:48
-73.96772003,40.76285553,-73.96000671,40.76285553,1/10/2016 12:13
-73.9631958,40.75819397,-73.96813202,40.75532913,1/10/2016 0:55
-73.99403381,40.75127029,-73.98892975,40.75870132,1/10/2016 13:58
-73.99841309,40.71342468,-73.99389648,40.74157715,1/10/2016 0:19
-73.98771667,40.72140121,-73.95560455,40.71404648,1/10/2016 4:51
-73.97663116,40.78050995,-73.97386169,40.76437759,1/10/2016 20:55
-73.99343872,40.73313141,-73.94765472,40.77508545,1/10/2016 0:05
-73.99138641,40.75003815,-73.94564819,40.7079277,1/10/2016 18:42
-73.99773407,40.72159958,-73.95626068,40.65060043,1/10/2016 0:44
-73.96099091,40.7616806,-74.00807953,40.74536896,1/10/2016 7:39
-73.9792099,40.76300812,-73.86182404,40.76843262,1/10/2016 8:07
-73.99275208,40.72999573,-73.98480225,40.72836304,1/10/2016 10:46
-73.98306274,40.72256851,-74.00524139,40.73820877,1/10/2016 17:45
-74.00228119,40.7396965,-73.99528503,40.74139023,1/10/2016 1:45
-73.94815826,40.77468872,-73.95701599,40.76259995,1/10/2016 20:35
-74.00054169,40.72738647,-73.99433136,40.75427628,1/10/2016 21:09
-73.99044037,40.71889877,-73.95603943,40.77589798,1/10/2016 2:43
-73.98923492,40.71868134,-73.98729706,40.72446823,1/10/2016 2:11
-73.97781372,40.75244904,-73.98272705,40.73780823,1/10/2016 20:52
-73.95625305,40.69491196,-73.94861603,40.7015152,1/10/2016 20:49
-74.00637054,40.7423439,-73.97773743,40.74565125,1/10/2016 1:25
-73.81916046,40.70790863,-73.98468018,40.75983429,1/10/2016 22:52
-73.98304749,40.76079559,-74.01644897,40.70895386,1/10/2016 18:22
-73.99220276,40.73463058,-73.9611969,40.77424622,1/10/2016 16:08
-73.96912384,40.76671219,-73.9471817,40.78824615,1/10/2016 14:28
-73.98769379,40.75783539,-73.98473358,40.75617981,1/10/2016 14:11
-73.99913025,40.75466156,-73.97810364,40.76512146,1/10/2016 9:44
-73.98251343,40.7740097,-73.95283508,40.78302002,1/10/2016 16:43
-73.986763,40.75923538,-73.95623016,40.77135086,1/10/2016 20:53
-73.97737122,40.7421608,-73.98529053,40.69198227,1/10/2016 16:03
-73.98724365,40.76873398,-73.99181366,40.74930573,1/10/2016 10:28
-73.98712158,40.71892166,-73.95317841,40.77767181,1/10/2016 2:44
-73.97779846,40.74650574,-73.99042511,40.75082779,1/10/2016 1:38
-73.97200012,40.75387573,-73.98971558,40.76060867,1/10/2016 18:43
-73.97156525,40.76057434,-73.99267578,40.74529266,1/10/2016 14:16
-73.95317078,40.81014252,-73.94654846,40.78311539,1/10/2016 3:36
-73.99246216,40.74913025,-74.00559235,40.73319626,1/10/2016 10:55
-73.97729492,40.75296783,-73.9810791,40.72520828,1/10/2016 15:48
-73.97203064,40.79467392,-73.98163605,40.7753334,1/10/2016 8:50
-73.98991394,40.75687027,-73.94213104,40.81732941,1/10/2016 19:12
-73.99152374,40.7501297,-73.9817276,40.75392151,1/10/2016 14:04
-73.99250793,40.72475815,-73.98749542,40.73285294,1/10/2016 1:16
-73.97104645,40.75853729,-73.9912796,40.75032043,1/10/2016 17:11
-73.98686218,40.72105026,-73.99433136,40.7501297,1/10/2016 19:41
-73.78189087,40.64458466,-74.00261688,40.7559967,1/10/2016 9:28
-73.96182251,40.76532745,-73.97942352,40.76553345,1/10/2016 0:29
-74.0056076,40.74031067,-73.97411346,40.74369049,1/10/2016 2:53
-73.98221588,40.76892471,-73.96398926,40.80963516,1/10/2016 22:05
-73.90849304,40.87588882,-73.90213776,40.86854935,1/10/2016 7:22
-73.97485352,40.68013,-73.95276642,40.69493484,1/10/2016 3:05
-73.96640778,40.77054977,-73.95118713,40.7944603,1/10/2016 22:22
-73.97988892,40.76623154,-73.99774933,40.74151993,1/10/2016 18:51
-73.99986267,40.76195145,-74.00816345,40.72673035,1/10/2016 11:21
-73.9833374,40.73852158,-73.99156952,40.76493835,1/10/2016 11:37
-73.99562836,40.72503281,-73.99063873,40.74988556,1/10/2016 17:05
-73.98538971,40.72202301,-73.98554993,40.7220993,1/10/2016 6:06
-74.0039978,40.75206757,-73.98948669,40.72605896,1/10/2016 0:31
-73.94396973,40.77602768,-73.98827362,40.72316742,1/10/2016 3:10
-74.0056076,40.7060585,-73.97795105,40.73085022,1/10/2016 11:03
-73.97718811,40.78463364,-73.980896,40.78124619,1/10/2016 11:27
-73.99152374,40.75997543,-73.95936584,40.71628571,1/10/2016 23:30
-73.98400879,40.7253418,-73.98149109,40.74411011,1/10/2016 0:02
-73.97070313,40.7574501,-73.97973633,40.73947144,1/10/2016 16:55
-73.99235535,40.72476578,-73.98604584,40.74022293,1/10/2016 2:56
-73.98977661,40.72970963,-73.9610672,40.66757965,1/10/2016 3:50
-73.96877289,40.76208878,-73.97933197,40.75001144,1/10/2016 23:29
-73.98149109,40.69007111,-73.98153687,40.69017029,1/10/2016 3:08
-73.96057892,40.76154327,-73.99936676,40.73851776,1/10/2016 3:15
-74.00250244,40.7450943,-73.99582672,40.73276138,1/10/2016 21:47
-74.00241089,40.73060989,-73.98571777,40.75281906,1/10/2016 0:44
-74.00814056,40.72212219,-74.00216675,40.72799301,1/10/2016 8:59
-73.98425293,40.72496033,-73.99410248,40.75500107,1/10/2016 22:41
-73.98825836,40.71825027,-73.95015717,40.68292999,1/10/2016 2:12
-73.97280121,40.76448059,-73.98229218,40.75174713,1/10/2016 15:51
-73.99758148,40.71395111,-73.98461151,40.77486038,1/10/2016 18:25
-74.01437378,40.71435547,-74.002388,40.74148178,1/10/2016 16:18
-74.01343536,40.70465088,-73.98783112,40.69075775,1/10/2016 11:57
-73.99362946,40.73451996,-73.80684662,40.66601181,1/10/2016 23:01
-73.97312927,40.79006195,-73.94980621,40.83019257,1/10/2016 22:45
-73.96739197,40.80355835,-73.97395325,40.79195023,1/10/2016 10:14
-73.99648285,40.74285126,-73.99265289,40.66456985,1/10/2016 1:24
-73.99732208,40.73669052,-73.99220276,40.74889374,1/10/2016 14:08
-73.78482819,40.64860153,-73.97621918,40.75173187,1/10/2016 13:19
-73.99790192,40.72610092,-74.00679016,40.73015976,1/10/2016 12:29
-73.97211456,40.79665375,-73.96692657,40.80739594,1/10/2016 12:11
